gene	cluster	centroid	is_representative
GMGC10.045_092_127.SSCG_02866	14095	GMGC10.042_264_694.SSCG_02866	no
GMGC10.007_778_432.SSCG_02866	14095	GMGC10.042_264_694.SSCG_02866	no
GMGC10.029_543_558.SSCG_02866	14095	GMGC10.042_264_694.SSCG_02866	no
GMGC10.031_603_058.SSCG_02866	14095	GMGC10.042_264_694.SSCG_02866	no
GMGC10.042_264_694.SSCG_02866	14095	GMGC10.042_264_694.SSCG_02866	yes
GMGC10.029_997_216.SSCG_02866	14096	GMGC10.029_997_216.SSCG_02866	yes
GMGC10.036_602_871.BLAR	14097	GMGC10.036_602_871.BLAR	yes
GMGC10.022_802_885.BLAR	14097	GMGC10.036_602_871.BLAR	no
GMGC10.026_056_925.UNKNOWN	14098	GMGC10.026_056_925.UNKNOWN	yes
GMGC10.025_539_927.SSCG_02866	14099	GMGC10.025_539_927.SSCG_02866	yes
GMGC10.024_391_470.YBAL	14100	GMGC10.024_391_470.YBAL	yes
GMGC10.024_409_124.YBAL	14101	GMGC10.024_409_124.YBAL	yes
GMGC10.042_713_493.UNKNOWN	14102	GMGC10.042_713_493.UNKNOWN	yes
GMGC10.041_598_966.YBAL	14103	GMGC10.041_598_966.YBAL	yes
GMGC10.020_554_779.YBAL	14104	GMGC10.020_554_779.YBAL	yes
GMGC10.037_490_678.SSCG_02866	14105	GMGC10.037_490_678.SSCG_02866	yes
GMGC10.045_223_009.UNKNOWN	14106	GMGC10.019_015_546.UNKNOWN	no
GMGC10.019_015_546.UNKNOWN	14106	GMGC10.019_015_546.UNKNOWN	yes
GMGC10.022_208_933.SSCG_02866	14107	GMGC10.045_063_901.SSCG_02866	no
GMGC10.045_063_901.SSCG_02866	14107	GMGC10.045_063_901.SSCG_02866	yes
GMGC10.005_639_470.PENP	14108	GMGC10.005_639_470.PENP	yes
GMGC10.035_022_393.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.009_415_755.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.046_412_518.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.008_796_741.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.008_786_327.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.035_227_176.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.007_615_958.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.012_459_399.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.008_745_198.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.008_797_377.YOJI	14109	GMGC10.008_797_377.YOJI	yes
GMGC10.247_565_936.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.297_498_167.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.268_531_620.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.269_868_253.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.146_648_719.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.247_505_433.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.247_846_350.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.282_645_497.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.056_023_264.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.269_779_171.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.183_024_857.YOJI	14109	GMGC10.008_797_377.YOJI	no
GMGC10.042_677_462.SSCG_02866	14110	GMGC10.042_677_462.SSCG_02866	yes
GMGC10.042_158_973.SSCG_02866	14111	GMGC10.042_158_973.SSCG_02866	yes
GMGC10.028_759_741.SSCG_02866	14112	GMGC10.028_759_741.SSCG_02866	yes
GMGC10.025_084_450.LMRD	14113	GMGC10.025_084_450.LMRD	yes
GMGC10.046_464_020.YGAD	14114	GMGC10.046_464_020.YGAD	yes
GMGC10.006_108_671.SSCG_02866	14115	GMGC10.006_108_671.SSCG_02866	yes
GMGC10.041_497_964.UNKNOWN	14116	GMGC10.041_497_964.UNKNOWN	yes
GMGC10.027_641_532.UNKNOWN	14117	GMGC10.027_641_532.UNKNOWN	yes
GMGC10.046_133_140.SSCG_02866	14118	GMGC10.046_133_140.SSCG_02866	yes
GMGC10.019_483_967.UNKNOWN	14119	GMGC10.019_483_967.UNKNOWN	yes
GMGC10.045_039_743.SSCG_02866	14120	GMGC10.018_811_479.SSCG_02866	no
GMGC10.016_335_630.SSCG_02866	14120	GMGC10.018_811_479.SSCG_02866	no
GMGC10.034_130_713.SSCG_02866	14120	GMGC10.018_811_479.SSCG_02866	no
GMGC10.018_811_479.SSCG_02866	14120	GMGC10.018_811_479.SSCG_02866	yes
GMGC10.038_482_529.UNKNOWN	14121	GMGC10.038_482_529.UNKNOWN	yes
GMGC10.029_189_557.SSCG_02866	14122	GMGC10.029_189_557.SSCG_02866	yes
GMGC10.006_375_320.SSCG_02866	14123	GMGC10.006_375_320.SSCG_02866	yes
GMGC10.026_957_411.UNKNOWN	14124	GMGC10.026_957_411.UNKNOWN	yes
GMGC10.012_246_159.SSCG_02866	14125	GMGC10.012_246_159.SSCG_02866	yes
GMGC10.006_687_802.UNKNOWN	14126	GMGC10.006_687_802.UNKNOWN	yes
GMGC10.157_583_763.SSCG_02866	14127	GMGC10.166_982_576.SSCG_02866	no
GMGC10.166_245_274.SSCG_02866	14127	GMGC10.166_982_576.SSCG_02866	no
GMGC10.166_982_576.SSCG_02866	14127	GMGC10.166_982_576.SSCG_02866	yes
GMGC10.175_816_589.BLAR	14128	GMGC10.175_816_589.BLAR	yes
GMGC10.050_303_681.BLAR	14129	GMGC10.000_693_774.BLAR	no
GMGC10.181_400_260.BLAR	14129	GMGC10.000_693_774.BLAR	no
GMGC10.000_693_774.BLAR	14129	GMGC10.000_693_774.BLAR	yes
GMGC10.254_174_682.VANW	14130	GMGC10.254_174_682.VANW	yes
GMGC10.178_336_038.VANW	14131	GMGC10.178_016_891.VANW	no
GMGC10.178_016_891.VANW	14131	GMGC10.178_016_891.VANW	yes
GMGC10.196_650_479.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.265_305_287.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.200_678_765.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.190_783_811.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.199_839_047.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.196_438_284.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.198_536_944.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.201_758_084.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.197_069_688.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.263_484_596.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.198_440_011.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.198_373_933.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.192_415_362.VANW	14132	GMGC10.188_966_776.VANW	no
GMGC10.188_966_776.VANW	14132	GMGC10.188_966_776.VANW	yes
GMGC10.186_812_962.BLAR	14133	GMGC10.186_812_962.BLAR	yes
GMGC10.301_734_021.LMRA	14134	GMGC10.301_734_021.LMRA	yes
GMGC10.181_542_669.VANW	14135	GMGC10.181_542_669.VANW	yes
GMGC10.166_099_711.SSCG_02866	14136	GMGC10.166_099_711.SSCG_02866	yes
GMGC10.176_986_282.VANW	14137	GMGC10.176_986_282.VANW	yes
GMGC10.036_425_608.TETB	14138	GMGC10.036_425_608.TETB	yes
GMGC10.035_098_439.TETB	14139	GMGC10.035_098_439.TETB	yes
GMGC10.027_738_378.SSCG_02866	14140	GMGC10.027_738_378.SSCG_02866	yes
GMGC10.025_730_371.SSCG_02866	14140	GMGC10.027_738_378.SSCG_02866	no
GMGC10.030_242_278.VANW	14141	GMGC10.030_242_278.VANW	yes
GMGC10.013_315_070.BLAR	14142	GMGC10.013_785_131.BLAR	no
GMGC10.013_785_131.BLAR	14142	GMGC10.013_785_131.BLAR	yes
GMGC10.008_204_819.MDTO	14143	GMGC10.008_204_819.MDTO	yes
GMGC10.023_786_107.SSCG_02866	14144	GMGC10.023_786_107.SSCG_02866	yes
GMGC10.035_413_537.TETB	14145	GMGC10.035_413_537.TETB	yes
GMGC10.037_133_677.TETB	14145	GMGC10.035_413_537.TETB	no
GMGC10.007_836_474.SSCG_02866	14146	GMGC10.007_836_474.SSCG_02866	yes
GMGC10.022_354_384.SSCG_02866	14146	GMGC10.007_836_474.SSCG_02866	no
GMGC10.045_228_509.SSCG_02866	14146	GMGC10.007_836_474.SSCG_02866	no
GMGC10.043_787_448.SSCG_02866	14147	GMGC10.043_787_448.SSCG_02866	yes
GMGC10.009_603_033.SSCG_02866	14148	GMGC10.009_603_033.SSCG_02866	yes
GMGC10.041_566_935.UNKNOWN	14149	GMGC10.041_566_935.UNKNOWN	yes
GMGC10.034_428_504.UNKNOWN	14150	GMGC10.034_428_504.UNKNOWN	yes
GMGC10.010_228_448.TETB	14151	GMGC10.010_228_448.TETB	yes
GMGC10.037_144_729.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.012_776_090.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.012_777_872.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.009_517_421.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.278_145_944.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.278_503_643.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.297_250_040.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.278_990_831.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.278_968_492.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.295_480_777.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.279_112_274.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.295_224_684.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.275_865_481.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.278_997_501.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.278_883_904.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.278_969_196.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.275_599_746.TETB	14151	GMGC10.010_228_448.TETB	no
GMGC10.044_118_490.TETB	14152	GMGC10.044_118_490.TETB	yes
GMGC10.043_110_056.YBAL	14153	GMGC10.043_110_056.YBAL	yes
GMGC10.011_005_506.MDLB	14154	GMGC10.011_005_506.MDLB	yes
GMGC10.018_304_058.BLAR	14155	GMGC10.018_304_058.BLAR	yes
GMGC10.026_288_882.BLAR	14156	GMGC10.026_288_882.BLAR	yes
GMGC10.044_283_846.BLAR	14157	GMGC10.044_283_846.BLAR	yes
GMGC10.028_273_014.UNKNOWN	14158	GMGC10.028_273_014.UNKNOWN	yes
GMGC10.045_035_079.UNKNOWN	14159	GMGC10.045_035_079.UNKNOWN	yes
GMGC10.043_155_038.UNKNOWN	14160	GMGC10.043_155_038.UNKNOWN	yes
GMGC10.038_731_037.SSCG_02866	14161	GMGC10.038_731_037.SSCG_02866	yes
GMGC10.014_549_776.YBAL	14162	GMGC10.014_549_776.YBAL	yes
GMGC10.041_307_649.SSCG_02866	14163	GMGC10.041_307_649.SSCG_02866	yes
GMGC10.012_658_062.SSCG_02866	14164	GMGC10.012_658_062.SSCG_02866	yes
GMGC10.016_176_758.TETP	14165	GMGC10.016_176_758.TETP	yes
GMGC10.209_204_387.VANW	14166	GMGC10.054_063_460.VANW	no
GMGC10.054_063_460.VANW	14166	GMGC10.054_063_460.VANW	yes
GMGC10.193_273_877.ALR	14167	GMGC10.193_273_877.ALR	yes
GMGC10.047_042_274.VANW	14168	GMGC10.181_981_691.VANW	no
GMGC10.191_147_369.VANW	14168	GMGC10.181_981_691.VANW	no
GMGC10.191_460_800.VANW	14168	GMGC10.181_981_691.VANW	no
GMGC10.051_463_408.VANW	14168	GMGC10.181_981_691.VANW	no
GMGC10.192_096_885.VANW	14168	GMGC10.181_981_691.VANW	no
GMGC10.191_810_735.VANW	14168	GMGC10.181_981_691.VANW	no
GMGC10.047_880_383.VANW	14168	GMGC10.181_981_691.VANW	no
GMGC10.181_981_691.VANW	14168	GMGC10.181_981_691.VANW	yes
GMGC10.276_481_064.TETB	14169	GMGC10.275_857_973.TETB	no
GMGC10.287_613_188.TETB	14169	GMGC10.275_857_973.TETB	no
GMGC10.275_857_973.TETB	14169	GMGC10.275_857_973.TETB	yes
GMGC10.174_790_678.BLAR	14170	GMGC10.174_790_678.BLAR	yes
GMGC10.052_477_133.BLAR	14171	GMGC10.052_477_133.BLAR	yes
GMGC10.176_862_738.BLAR	14172	GMGC10.176_862_738.BLAR	yes
GMGC10.270_174_259.UNKNOWN	14173	GMGC10.270_174_259.UNKNOWN	yes
GMGC10.167_573_131.VANW	14174	GMGC10.173_153_431.UNKNOWN	no
GMGC10.173_843_696.UNKNOWN	14174	GMGC10.173_153_431.UNKNOWN	no
GMGC10.173_153_431.UNKNOWN	14174	GMGC10.173_153_431.UNKNOWN	yes
GMGC10.292_088_560.VANW	14175	GMGC10.292_088_560.VANW	yes
GMGC10.147_541_694.UNKNOWN	14176	GMGC10.147_541_694.UNKNOWN	yes
GMGC10.278_169_630.UNKNOWN	14177	GMGC10.275_786_438.UNKNOWN	no
GMGC10.278_246_375.UNKNOWN	14177	GMGC10.275_786_438.UNKNOWN	no
GMGC10.279_076_450.UNKNOWN	14177	GMGC10.275_786_438.UNKNOWN	no
GMGC10.275_786_438.UNKNOWN	14177	GMGC10.275_786_438.UNKNOWN	yes
GMGC10.298_278_457.BLAR	14178	GMGC10.056_349_372.BLAR	no
GMGC10.056_349_372.BLAR	14178	GMGC10.056_349_372.BLAR	yes
GMGC10.287_848_930.UNKNOWN	14179	GMGC10.287_848_930.UNKNOWN	yes
GMGC10.288_040_964.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.292_709_937.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.208_717_434.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.056_965_389.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.049_585_587.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.147_104_696.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.187_628_054.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.201_943_277.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.184_997_876.BLAR	14180	GMGC10.189_059_923.BLAR	no
GMGC10.189_059_923.BLAR	14180	GMGC10.189_059_923.BLAR	yes
GMGC10.159_841_443.UNKNOWN	14181	GMGC10.151_677_536.UNKNOWN	no
GMGC10.159_716_775.UNKNOWN	14181	GMGC10.151_677_536.UNKNOWN	no
GMGC10.155_991_507.UNKNOWN	14181	GMGC10.151_677_536.UNKNOWN	no
GMGC10.155_689_120.UNKNOWN	14181	GMGC10.151_677_536.UNKNOWN	no
GMGC10.151_677_536.UNKNOWN	14181	GMGC10.151_677_536.UNKNOWN	yes
GMGC10.295_936_258.MDLA	14182	GMGC10.295_936_258.MDLA	yes
GMGC10.035_654_380.ADE	14183	GMGC10.035_654_380.ADE	yes
GMGC10.027_251_142.SSCG_02866	14184	GMGC10.027_251_142.SSCG_02866	yes
GMGC10.040_651_767.YGAD	14185	GMGC10.040_651_767.YGAD	yes
GMGC10.045_788_322.SSCG_02866	14186	GMGC10.041_292_544.SSCG_02866	no
GMGC10.041_292_544.SSCG_02866	14186	GMGC10.041_292_544.SSCG_02866	yes
GMGC10.040_497_506.VANW	14187	GMGC10.040_497_506.VANW	yes
GMGC10.281_553_955.VANW	14187	GMGC10.040_497_506.VANW	no
GMGC10.041_112_752.SSCG_02866	14188	GMGC10.041_112_752.SSCG_02866	yes
GMGC10.017_137_762.SSCG_02866	14189	GMGC10.017_137_762.SSCG_02866	yes
GMGC10.036_683_932.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	yes
GMGC10.045_663_835.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	no
GMGC10.037_876_914.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	no
GMGC10.034_469_747.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	no
GMGC10.023_147_409.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	no
GMGC10.034_274_106.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	no
GMGC10.008_558_457.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	no
GMGC10.035_426_105.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	no
GMGC10.004_759_946.SSCG_02866	14190	GMGC10.036_683_932.SSCG_02866	no
GMGC10.042_918_391.YBAL	14191	GMGC10.042_918_391.YBAL	yes
GMGC10.014_726_282.UNKNOWN	14192	GMGC10.045_210_283.UNKNOWN	no
GMGC10.045_126_680.UNKNOWN	14192	GMGC10.045_210_283.UNKNOWN	no
GMGC10.045_210_283.UNKNOWN	14192	GMGC10.045_210_283.UNKNOWN	yes
GMGC10.034_423_554.SSCG_02866	14193	GMGC10.034_423_554.SSCG_02866	yes
GMGC10.013_559_351.SSCG_02866	14194	GMGC10.005_359_919.SSCG_02866	no
GMGC10.003_158_064.SSCG_02866	14194	GMGC10.005_359_919.SSCG_02866	no
GMGC10.023_560_633.SSCG_02866	14194	GMGC10.005_359_919.SSCG_02866	no
GMGC10.035_913_703.SSCG_02866	14194	GMGC10.005_359_919.SSCG_02866	no
GMGC10.005_359_919.SSCG_02866	14194	GMGC10.005_359_919.SSCG_02866	yes
GMGC10.025_305_761.SSCG_02866	14194	GMGC10.005_359_919.SSCG_02866	no
GMGC10.034_630_835.SSCG_02866	14194	GMGC10.005_359_919.SSCG_02866	no
GMGC10.038_832_832.SSCG_02866	14195	GMGC10.045_380_237.SSCG_02866	no
GMGC10.045_380_237.SSCG_02866	14195	GMGC10.045_380_237.SSCG_02866	yes
GMGC10.045_179_801.SSCG_02866	14196	GMGC10.045_179_801.SSCG_02866	yes
GMGC10.011_105_077.SSCG_02866	14196	GMGC10.045_179_801.SSCG_02866	no
GMGC10.025_156_881.YBAL	14197	GMGC10.024_113_128.YBAL	no
GMGC10.016_140_606.YBAL	14197	GMGC10.024_113_128.YBAL	no
GMGC10.016_149_511.YBAL	14197	GMGC10.024_113_128.YBAL	no
GMGC10.024_113_128.YBAL	14197	GMGC10.024_113_128.YBAL	yes
GMGC10.013_536_156.YBAL	14198	GMGC10.039_483_316.YBAL	no
GMGC10.016_161_437.YBAL	14198	GMGC10.039_483_316.YBAL	no
GMGC10.016_157_806.YBAL	14198	GMGC10.039_483_316.YBAL	no
GMGC10.039_483_316.YBAL	14198	GMGC10.039_483_316.YBAL	yes
GMGC10.020_358_062.PENP	14199	GMGC10.020_358_062.PENP	yes
GMGC10.023_633_374.BLAR	14200	GMGC10.023_633_374.BLAR	yes
GMGC10.042_073_814.UNKNOWN	14201	GMGC10.042_073_814.UNKNOWN	yes
GMGC10.028_366_944.SSCG_02866	14202	GMGC10.028_366_944.SSCG_02866	yes
GMGC10.020_007_377.UNKNOWN	14203	GMGC10.020_007_377.UNKNOWN	yes
GMGC10.025_675_675.SSCG_02866	14204	GMGC10.025_675_675.SSCG_02866	yes
GMGC10.025_562_158.SSCG_02866	14205	GMGC10.025_562_158.SSCG_02866	yes
GMGC10.025_885_276.SSCG_02866	14205	GMGC10.025_562_158.SSCG_02866	no
GMGC10.045_932_194.UNKNOWN	14206	GMGC10.045_932_194.UNKNOWN	yes
GMGC10.027_687_954.SSCG_02866	14207	GMGC10.027_687_954.SSCG_02866	yes
GMGC10.006_121_498.SSCG_02866	14208	GMGC10.025_370_816.SSCG_02866	no
GMGC10.025_370_816.SSCG_02866	14208	GMGC10.025_370_816.SSCG_02866	yes
GMGC10.009_562_295.UNKNOWN	14209	GMGC10.009_562_295.UNKNOWN	yes
GMGC10.046_398_608.SSCG_02866	14210	GMGC10.046_398_608.SSCG_02866	yes
GMGC10.033_069_956.TETP	14211	GMGC10.033_069_956.TETP	yes
GMGC10.305_481_633.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.309_235_463.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.309_308_829.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.150_767_987.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.267_652_502.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.150_441_634.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.302_434_526.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.146_902_711.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.304_300_763.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.149_969_788.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.150_467_114.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.151_429_802.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.054_216_746.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.305_197_068.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.301_366_198.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.302_673_407.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.149_538_515.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.150_038_227.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.302_218_520.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.303_553_424.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.301_075_257.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.302_839_202.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.309_903_187.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.302_031_930.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.202_860_700.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.304_261_529.LMRA	14212	GMGC10.301_368_989.LMRA	no
GMGC10.301_368_989.LMRA	14212	GMGC10.301_368_989.LMRA	yes
GMGC10.174_742_650.VANW	14213	GMGC10.174_742_650.VANW	yes
GMGC10.176_133_884.BLAR	14214	GMGC10.176_133_884.BLAR	yes
GMGC10.254_549_660.VANW	14215	GMGC10.254_549_660.VANW	yes
GMGC10.049_911_911.VANW	14216	GMGC10.049_911_911.VANW	yes
GMGC10.288_103_870.BLAR	14217	GMGC10.288_103_870.BLAR	yes
GMGC10.144_907_304.UNKNOWN	14218	GMGC10.139_082_682.UNKNOWN	no
GMGC10.139_082_682.UNKNOWN	14218	GMGC10.139_082_682.UNKNOWN	yes
GMGC10.252_910_456.UNKNOWN	14219	GMGC10.252_910_456.UNKNOWN	yes
GMGC10.306_123_035.BLAR	14220	GMGC10.306_123_035.BLAR	yes
GMGC10.256_546_793.VANW	14221	GMGC10.050_233_079.VANW	no
GMGC10.050_233_079.VANW	14221	GMGC10.050_233_079.VANW	yes
GMGC10.272_160_300.VANW	14222	GMGC10.272_160_300.VANW	yes
GMGC10.311_046_832.BLAR	14223	GMGC10.311_046_832.BLAR	yes
GMGC10.158_632_566.VANW	14224	GMGC10.158_632_566.VANW	yes
GMGC10.174_952_501.BLAR	14225	GMGC10.207_764_223.BLAR	no
GMGC10.183_614_889.BLAR	14225	GMGC10.207_764_223.BLAR	no
GMGC10.207_764_223.BLAR	14225	GMGC10.207_764_223.BLAR	yes
GMGC10.172_669_006.UNKNOWN	14226	GMGC10.173_023_886.UNKNOWN	no
GMGC10.173_023_886.UNKNOWN	14226	GMGC10.173_023_886.UNKNOWN	yes
GMGC10.020_465_122.YBAL	14227	GMGC10.280_288_303.YBAL	no
GMGC10.283_847_126.YBAL	14227	GMGC10.280_288_303.YBAL	no
GMGC10.284_271_928.YBAL	14227	GMGC10.280_288_303.YBAL	no
GMGC10.283_255_391.YBAL	14227	GMGC10.280_288_303.YBAL	no
GMGC10.282_294_004.YBAL	14227	GMGC10.280_288_303.YBAL	no
GMGC10.280_288_303.YBAL	14227	GMGC10.280_288_303.YBAL	yes
GMGC10.254_217_318.VANW	14228	GMGC10.254_217_318.VANW	yes
GMGC10.034_080_828.TETP	14229	GMGC10.034_080_828.TETP	yes
GMGC10.022_249_517.SSCG_02866	14230	GMGC10.022_249_517.SSCG_02866	yes
GMGC10.020_607_777.OXA	14231	GMGC10.020_607_777.OXA	yes
GMGC10.039_676_735.SSCG_02866	14232	GMGC10.039_676_735.SSCG_02866	yes
GMGC10.043_233_853.BLAR	14233	GMGC10.043_233_853.BLAR	yes
GMGC10.028_495_226.SSCG_02866	14234	GMGC10.028_495_226.SSCG_02866	yes
GMGC10.010_008_406.BLAR	14235	GMGC10.010_008_406.BLAR	yes
GMGC10.270_025_518.BLAR	14235	GMGC10.010_008_406.BLAR	no
GMGC10.018_504_224.BLAR	14236	GMGC10.018_504_224.BLAR	yes
GMGC10.009_680_552.BLAR	14237	GMGC10.009_680_552.BLAR	yes
GMGC10.005_469_574.BLAR	14238	GMGC10.005_469_574.BLAR	yes
GMGC10.002_089_168.BLAR	14239	GMGC10.002_089_168.BLAR	yes
GMGC10.038_763_549.YBAL	14240	GMGC10.038_763_549.YBAL	yes
GMGC10.024_392_558.YBAL	14241	GMGC10.024_392_558.YBAL	yes
GMGC10.028_192_119.SSCG_02866	14242	GMGC10.028_286_126.SSCG_02866	no
GMGC10.028_286_126.SSCG_02866	14242	GMGC10.028_286_126.SSCG_02866	yes
GMGC10.025_648_514.SSCG_02866	14243	GMGC10.025_648_514.SSCG_02866	yes
GMGC10.033_692_546.TOLC	14244	GMGC10.033_692_546.TOLC	yes
GMGC10.255_015_848.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.056_059_260.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.270_101_047.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.269_283_082.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.280_419_216.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.247_891_411.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.257_991_778.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.179_653_973.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.211_843_232.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.209_688_387.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.266_452_285.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.247_766_844.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.297_310_207.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.055_867_865.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.247_855_420.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.247_721_768.TOLC	14244	GMGC10.033_692_546.TOLC	no
GMGC10.027_629_476.UNKNOWN	14245	GMGC10.027_629_476.UNKNOWN	yes
GMGC10.005_839_427.BLAR	14246	GMGC10.005_839_427.BLAR	yes
GMGC10.035_468_192.TETB	14247	GMGC10.035_468_192.TETB	yes
GMGC10.017_450_383.BLAR	14248	GMGC10.017_450_383.BLAR	yes
GMGC10.180_886_636.BLAR	14248	GMGC10.017_450_383.BLAR	no
GMGC10.039_645_694.YGAD	14249	GMGC10.005_230_885.YGAD	no
GMGC10.005_230_885.YGAD	14249	GMGC10.005_230_885.YGAD	yes
GMGC10.018_925_601.BLAR	14250	GMGC10.018_925_601.BLAR	yes
GMGC10.019_306_356.BLAR	14251	GMGC10.019_306_356.BLAR	yes
